Country,Latitude,Longitude,bcm,Year,MMscfd,Field  Type,Field Name,Field  Operator,state,Flare Level,flaring_vol_m3,carbon_emissions_ton,estimated_regulatory_fine_usd,operators_per_country,operator_global_rank,location_global_rank,previous_year_flare,yoy_percentage_change
Nigeria,4.6069,8.0156,0.00337,2024,0.326,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,3.37,8088.0,11795.0,1,797,1,147624.76,2.29
Nigeria,4.606,8.0158,0.009,2023,0.843,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,8.71,20904.000000000004,30485.0,1,797,1,138548.47,6.55
Nigeria,4.6057,8.0157,0.003,2016,0.327,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,3.38,8112.0,11830.0,1,797,1,147154.2,-3.97
Nigeria,5.3865,4.59,0.023,2023,2.225,OIL,Oyo,General Hydrocarbons,OFFSHORE,Small,23.0,55200.0,80500.0,1,783,2,138548.47,6.55
Nigeria,5.3879,4.5896,0.0567,2024,5.486,OIL,Oyo,General Hydrocarbons,OFFSHORE,Medium,56.7,136080.0,198450.0,1,783,2,147624.76,2.29
Nigeria,4.8933,7.1197,0.09557,2024,9.247,OIL,Obigbo North (OML 17),Heirs Energies,ONSHORE,Medium,95.57,229367.99999999997,334495.0,1,404,1,147624.76,2.29
Nigeria,4.9334,6.9764,0.021,2023,2.063,OIL,Agbada,Heirs Energies,ONSHORE,Small,21.32,51168.0,74620.0,1,404,1,138548.47,6.55
Nigeria,4.9302,7.0161,0.031,2023,3.022,OIL,Agbada,Heirs Energies,ONSHORE,Small,31.24,74976.0,109340.0,1,404,1,138548.47,6.55
Nigeria,4.9822,7.1179,0.013,2023,1.284,OIL,Nkali,Heirs Energies,ONSHORE,Small,13.27,31848.0,46445.0,1,404,1,138548.47,6.55
Nigeria,4.8925,7.1202,0.085,2023,8.254,OIL,Obigbo North (OML 17),Heirs Energies,ONSHORE,Medium,85.31,204744.0,298585.0,1,404,1,138548.47,6.55
Nigeria,5.0081,7.0193,0.012,2023,1.158,OIL,Umuechem,Heirs Energies,ONSHORE,Small,11.97,28728.0,41895.0,1,404,1,138548.47,6.55
Nigeria,5.0097,7.0189,0.012,2024,1.161,OIL,Umuechem,Heirs Energies,ONSHORE,Small,12.0,28800.0,42000.0,1,404,1,147624.76,2.29
Nigeria,4.9344,6.9763,0.04098,2024,3.965,OIL,Agbada,Heirs Energies,ONSHORE,Small,40.98,98351.999999999985,143430.0,1,404,1,147624.76,2.29
Nigeria,4.9312,7.016,0.03996,2024,3.866,OIL,Agbada,Heirs Energies,ONSHORE,Small,39.96,95904.0,139860.0,1,404,1,147624.76,2.29
Nigeria,4.8934,7.1302,0.00682,2024,0.66,OIL,Obigbo North (OML 17),Heirs Energies,ONSHORE,Small,6.82,16368.0,23870.0,1,404,1,147624.76,2.29
Nigeria,4.9832,7.1176,0.06466,2024,6.256,OIL,Nkali,Heirs Energies,ONSHORE,Medium,64.66,155184.0,226310.0,1,404,1,147624.76,2.29
Nigeria,5.008,7.019,0.028,2021,2.692,OIL,Umuechem,Heirs Oil & Gas,ONSHORE,Small,27.82,66768.0,97370.0,1,610,1,141325.15,1.51
Nigeria,5.0092,7.0191,0.007,2022,0.71,OIL,Umuechem,Heirs Oil & Gas,ONSHORE,Small,7.33,17592.0,25655.0,1,610,1,143452.57,-3.42
Nigeria,4.9824,7.1176,0.003,2022,0.297,OIL,Nkali,Heirs Oil & Gas,ONSHORE,Small,3.07,7368.0,10745.0,1,610,1,143452.57,-3.42
Nigeria,4.9302,7.0162,0.04,2022,3.89,OIL,Agbada,Heirs Oil & Gas,ONSHORE,Small,40.2,96480.0,140700.0,1,610,1,143452.57,-3.42
Nigeria,4.9334,6.9763,0.016,2022,1.583,OIL,Agbada,Heirs Oil & Gas,ONSHORE,Small,16.36,39264.0,57260.0,1,610,1,143452.57,-3.42
Nigeria,4.933,6.976,0.017,2021,1.68,OIL,Agbada,Heirs Oil & Gas,ONSHORE,Small,17.37,41688.0,60795.0,1,610,1,141325.15,1.51
Nigeria,4.93,7.016,0.023,2021,2.242,OIL,Agbada,Heirs Oil & Gas,ONSHORE,Small,23.17,55608.000000000007,81095.0,1,610,1,141325.15,1.51
Nigeria,4.837,7.105,0.004,2021,0.392,OIL,Elelenwa,Heirs Oil & Gas,ONSHORE,Small,4.05,9720.0,14175.0,1,610,1,141325.15,1.51
Nigeria,4.982,7.118,0.021,2021,1.993,OIL,Nkali,Heirs Oil & Gas,ONSHORE,Small,20.6,49440.0,72100.0,1,610,1,141325.15,1.51
Nigeria,4.4596,7.4685,0.087,2020,8.411,OIL,Otakikpo,Lekoil,ONSHORE,Medium,86.94,208656.0,304290.0,1,516,1,148435.46,-4.79
Nigeria,4.4596,7.4685,0.079,2022,7.604,OIL,Otakikpo,Lekoil,ONSHORE,Medium,78.59,188616.0,275065.0,1,516,1,143452.57,-3.42
Nigeria,4.46,7.468,0.084,2021,8.085,OIL,Otakikpo,Lekoil,ONSHORE,Medium,83.56,200544.0,292460.0,1,516,1,141325.15,1.51
Nigeria,4.4596,7.4685,0.107,2023,10.311,OIL,Otakikpo,Lekoil Nigeria,ONSHORE,Medium,106.57,255767.99999999997,372995.0,1,612,1,138548.47,6.55
Nigeria,4.4608,7.4679,0.0505,2024,4.886,OIL,Otakikpo,Lekoil Nigeria,ONSHORE,Small,50.5,121200.0,176750.0,1,612,1,147624.76,2.29
Nigeria,5.7151,6.4215,0.025,2014,2.433,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,25.14,60336.0,87990.0,1,346,1,140119.37,3.48
Nigeria,5.7334,6.3948,0.021,2022,2.011,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,20.79,49896.0,72765.0,1,346,1,143452.57,-3.42
Nigeria,5.7157,6.4214,0.046,2018,4.44,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,45.89,110136.0,160615.0,1,346,1,140724.84,2.87
Nigeria,5.7024,6.4401,0.0,2014,0.0,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,0.0,0.0,0.0,1,346,1,140119.37,3.48
Nigeria,5.7158,6.4213,0.025,2023,2.456,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,25.38,60912.0,88830.0,1,346,1,138548.47,6.55
Nigeria,5.7333,6.3948,0.019,2023,1.794,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,18.54,44496.0,64890.0,1,346,1,138548.47,6.55
Nigeria,5.715,6.4212,0.05,2016,4.835,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,49.97,119928.0,174895.0,1,346,1,147154.2,-3.97
Nigeria,5.7139,6.3808,0.01604,2024,1.552,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,16.04,38496.0,56140.0,1,346,1,147624.76,2.29
Nigeria,5.7122,6.3828,0.015,2023,1.49,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,15.4,36960.0,53900.0,1,346,1,138548.47,6.55
Nigeria,5.7156,6.4211,0.046,2020,4.404,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,45.52,109248.00000000001,159320.0,1,346,1,148435.46,-4.79
Nigeria,5.7154,6.4215,0.038,2019,3.713,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,38.38,92112.0,134330.0,1,346,1,144763.09,2.54
Nigeria,5.733,6.395,0.017,2021,1.613,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,16.68,40032.0,58380.0,1,346,1,141325.15,1.51
Nigeria,5.7344,6.3944,0.04006,2024,3.876,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,40.06,96144.0,140210.0,1,346,1,147624.76,2.29
Nigeria,5.7151,6.4215,0.047,2017,4.514,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,46.65,111960.0,163275.0,1,346,1,141317.04,-0.42
Nigeria,5.717,6.4207,0.02997,2024,2.9,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,29.97,71928.0,104895.0,1,346,1,147624.76,2.29
Nigeria,5.716,6.421,0.028,2021,2.707,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,27.98,67152.0,97930.0,1,346,1,141325.15,1.51
Nigeria,5.716,6.421,0.019,2022,1.868,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,19.3,46320.0,67550.0,1,346,1,143452.57,-3.42
Nigeria,5.7024,6.4401,0.003,2015,0.324,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,3.35,8040.0,11725.0,1,346,1,144991.55,1.49
Nigeria,5.7151,6.4215,0.039,2015,3.759,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,38.85,93240.0,135975.0,1,346,1,144991.55,1.49
Nigeria,5.7151,6.4215,0.015,2012,1.484,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,15.34,36816.0,53690.0,1,346,1,,
Nigeria,5.7024,6.4401,0.0,2012,0.0,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,0.0,0.0,0.0,1,346,1,,
Nigeria,5.7024,6.4401,0.0,2013,0.0,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,0.0,0.0,0.0,1,346,1,143266.91,-2.2
Nigeria,5.7151,6.4215,0.022,2013,2.162,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,22.35,53640.0,78225.0,1,346,1,143266.91,-2.2
Nigeria,4.9366,7.2833,0.0,2024,0.0,OIL,Oza,Millenium Oil and Gas,ONSHORE,Small,0.0,0.0,0.0,1,1191,1,147624.76,2.29
Nigeria,4.9355,7.2835,0.023,2023,2.223,OIL,Oza,Millenium Oil and Gas,ONSHORE,Small,22.97,55128.0,80395.0,1,1191,1,138548.47,6.55
Nigeria,4.5768,8.4226,0.005,2014,0.525,OIL,Abana East,Moni Pulo,OFFSHORE,Small,5.43,13032.0,19005.0,1,950,2,140119.37,3.48
Nigeria,4.5761,8.4241,0.003,2019,0.318,OIL,Abana East,Moni Pulo,OFFSHORE,Small,3.29,7896.0,11515.0,1,950,2,144763.09,2.54
Nigeria,4.5765,8.4224,0.005,2018,0.457,OIL,Abana East,Moni Pulo,OFFSHORE,Small,4.72,11328.0,16520.0,1,950,2,140724.84,2.87
Nigeria,4.5768,8.4226,0.003,2015,0.264,OIL,Abana East,Moni Pulo,OFFSHORE,Small,2.73,6552.0,9555.0,1,950,2,144991.55,1.49
Nigeria,4.5769,8.4225,0.003,2022,0.243,OIL,Abana East,Moni Pulo,OFFSHORE,Small,2.51,6023.9999999999991,8785.0,1,950,2,143452.57,-3.42
Nigeria,4.5768,8.4226,0.004,2013,0.406,OIL,Abana East,Moni Pulo,OFFSHORE,Small,4.2,10080.0,14700.0,1,950,2,143266.91,-2.2
Nigeria,4.5765,8.4226,0.004,2020,0.394,OIL,Abana East,Moni Pulo,OFFSHORE,Small,4.08,9792.0,14280.0,1,950,2,148435.46,-4.79
Nigeria,4.5778,8.4221,0.00191,2024,0.185,OIL,Abana East,Moni Pulo,OFFSHORE,Small,1.91,4584.0,6685.0,1,950,2,147624.76,2.29
Nigeria,4.577,8.422,0.004,2021,0.413,OIL,Abana East,Moni Pulo,OFFSHORE,Small,4.27,10247.999999999998,14945.0,1,950,2,141325.15,1.51
Nigeria,4.577,8.4225,0.002,2017,0.23,OIL,Abana East,Moni Pulo,OFFSHORE,Small,2.38,5712.0,8330.0,1,950,2,141317.04,-0.42
Nigeria,4.5768,8.4229,0.0,2023,0.047,OIL,Abana East,Moni Pulo,OFFSHORE,Small,0.49,1176.0,1715.0,1,950,2,138548.47,6.55
Nigeria,4.5768,8.4226,0.005,2012,0.518,OIL,Abana East,Moni Pulo,OFFSHORE,Small,5.36,12864.0,18760.0,1,950,2,,
Nigeria,4.5775,8.4213,0.002,2016,0.189,OIL,Abana East,Moni Pulo,OFFSHORE,Small,1.96,4704.0,6860.0,1,950,2,147154.2,-3.97
Nigeria,4.7294,7.119,0.0,2017,0.0,OIL,Dawes Island,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.4148,7.1401,0.07,2016,6.759,NA,NLNG,NA,OFFSHORE,Medium,69.86,167664.0,244510.0,11286,1,2,147154.2,-3.97
Nigeria,5.891,5.4136,0.00811,2024,0.785,NA,NA,NA,ONSHORE,Small,8.11,19464.0,28384.999999999996,11286,1,1,147624.76,2.29
Nigeria,4.4409,6.8853,0.0,2017,0.0,OIL,KE,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.4259,6.9101,0.002,2017,0.183,OIL,KE,NA,ONSHORE,Small,1.89,4536.0,6615.0,11286,1,1,141317.04,-0.42
Nigeria,5.8229,6.4553,0.00013,2024,0.013,NA,NA,NA,ONSHORE,Small,0.13,312.0,455.0,11286,1,1,147624.76,2.29
Nigeria,4.7293,7.1187,0.002,2014,0.17,OIL,Dawes Island,NA,ONSHORE,Small,1.75,4200.0,6125.0,11286,1,1,140119.37,3.48
Nigeria,4.7849,5.6506,0.001,2014,0.126,OIL,Atala,NA,ONSHORE,Small,1.31,3144.0,4585.0,11286,1,1,140119.37,3.48
Nigeria,4.7291,7.1195,0.008,2020,0.744,OIL,Dawes Island,NA,ONSHORE,Small,7.69,18456.0,26915.0,11286,1,1,148435.46,-4.79
Nigeria,4.4285,7.1708,0.01,2018,0.964,OIL,NLNG,NA,ONSHORE,Small,9.97,23928.0,34895.0,11286,1,1,140724.84,2.87
Nigeria,4.4156,7.1411,0.063,2018,6.097,NA,NLNG,NA,OFFSHORE,Medium,63.01,151224.0,220535.0,11286,1,2,140724.84,2.87
Nigeria,4.4235,7.1548,0.071,2018,6.904,OIL,NLNG,NA,OFFSHORE,Medium,71.35,171240.0,249725.0,11286,1,2,140724.84,2.87
Nigeria,6.4424,4.0492,0.006,2020,0.605,NA,NA,NA,ONSHORE,Small,6.26,15024.0,21910.0,11286,1,1,148435.46,-4.79
Nigeria,5.4306,5.372,0.002,2018,0.155,NA,NA,NA,ONSHORE,Small,1.6,3840.0,5600.0,11286,1,1,140724.84,2.87
Nigeria,5.4819,5.896,0.007,2018,0.674,NA,NA,NA,ONSHORE,Small,6.96,16704.0,24360.0,11286,1,1,140724.84,2.87
Nigeria,5.5043,6.8327,0.017,2018,1.66,NA,NA,NA,ONSHORE,Small,17.15,41160.0,60025.0,11286,1,1,140724.84,2.87
Nigeria,4.783,5.6509,0.002,2018,0.241,OIL,Atala,NA,ONSHORE,Small,2.49,5976.0000000000009,8715.0,11286,1,1,140724.84,2.87
Nigeria,4.4422,6.9382,0.0,2017,0.0,OIL,KE,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.5449,8.0369,0.002,2017,0.167,NA,NA,NA,OFFSHORE,Small,1.73,4152.0,6055.0,11286,1,2,141317.04,-0.42
Nigeria,5.8243,6.4415,0.00881,2024,0.852,NA,NA,NA,ONSHORE,Small,8.81,21144.0,30835.0,11286,1,1,147624.76,2.29
Nigeria,4.5086,5.7399,0.0103,2024,0.997,NA,NA,NA,ONSHORE,Small,10.3,24720.0,36050.0,11286,1,1,147624.76,2.29
Nigeria,5.2034,6.9019,0.00666,2024,0.644,NA,NA,NA,ONSHORE,Small,6.66,15984.0,23310.0,11286,1,1,147624.76,2.29
Nigeria,5.4142,5.3617,0.0,2017,0.0,NA,NA,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.7294,7.1195,0.003,2019,0.261,OIL,Dawes Island,NA,ONSHORE,Small,2.7,6480.0,9450.0,11286,1,1,144763.09,2.54
Nigeria,5.5037,6.832,0.033,2019,3.198,NA,NA,NA,ONSHORE,Small,33.05,79320.0,115674.99999999999,11286,1,1,144763.09,2.54
Nigeria,4.4153,7.1413,0.065,2019,6.28,NA,NLNG,NA,OFFSHORE,Medium,64.91,155784.0,227185.0,11286,1,2,144763.09,2.54
Nigeria,4.4234,7.1557,0.062,2019,5.951,OIL,NLNG,NA,ONSHORE,Medium,61.51,147624.0,215285.0,11286,1,1,144763.09,2.54
Nigeria,6.6891,6.9279,0.014,2014,1.369,NA,NA,NA,ONSHORE,Small,14.15,33960.0,49525.0,11286,1,1,140119.37,3.48
Nigeria,6.4179,2.9892,0.0,2014,0.0,NA,NA,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,140119.37,3.48
Nigeria,4.4155,7.14,0.05,2014,4.851,NA,NLNG,NA,OFFSHORE,Small,50.14,120336.0,175490.0,11286,1,2,140119.37,3.48
Nigeria,5.5037,6.8317,0.048,2020,4.673,NA,NA,NA,ONSHORE,Small,48.3,115920.0,169050.0,11286,1,1,148435.46,-4.79
Nigeria,4.5075,5.7399,0.091,2020,8.78,NA,NA,NA,ONSHORE,Medium,90.75,217800.0,317625.0,11286,1,1,148435.46,-4.79
Nigeria,4.6406,6.8978,0.0,2017,0.0,NA,NA,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.4155,7.1413,0.039,2020,3.796,NA,NLNG,NA,OFFSHORE,Small,39.23,94151.999999999985,137305.0,11286,1,2,148435.46,-4.79
Nigeria,4.4234,7.1555,0.059,2020,5.701,OIL,NLNG,NA,ONSHORE,Medium,58.93,141432.0,206255.0,11286,1,1,148435.46,-4.79
Nigeria,5.8238,5.2958,0.00607,2024,0.587,NA,NA,NA,ONSHORE,Small,6.07,14568.0,21245.0,11286,1,1,147624.76,2.29
Nigeria,5.2469,6.8657,0.00979,2024,0.947,NA,NA,NA,ONSHORE,Small,9.79,23495.999999999996,34265.0,11286,1,1,147624.76,2.29
Nigeria,4.4152,7.1402,0.049,2017,4.727,NA,NLNG,NA,OFFSHORE,Small,48.85,117240.0,170975.0,11286,1,2,141317.04,-0.42
Nigeria,4.7023,7.1179,0.0,2017,0.0,OIL,Dawes Island,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,141317.04,-0.42
Nigeria,4.4232,7.1553,0.047,2021,4.575,LNG,NLNG,NA,ONSHORE,Small,47.28,113472.0,165480.0,11286,1,1,141325.15,1.51
Nigeria,4.6853,7.0973,0.001,2017,0.064,OIL,Dawes Island,NA,OFFSHORE,Small,0.67,1608.0,2345.0,11286,1,2,141317.04,-0.42
Nigeria,4.7293,7.1187,0.002,2015,0.148,OIL,Dawes Island,NA,ONSHORE,Small,1.53,3672.0,5355.0,11286,1,1,144991.55,1.49
Nigeria,4.7849,5.6506,0.001,2015,0.106,OIL,Atala,NA,ONSHORE,Small,1.1,2640.0,3850.0,11286,1,1,144991.55,1.49
Nigeria,4.4234,7.1547,0.123,2017,11.889,OIL,NLNG,NA,OFFSHORE,Medium,122.88,294912.0,430080.0,11286,1,2,141317.04,-0.42
Nigeria,6.6891,6.9279,0.015,2015,1.475,NA,NA,NA,ONSHORE,Small,15.25,36600.0,53375.0,11286,1,1,144991.55,1.49
Nigeria,5.8232,6.4421,0.032,2023,3.084,NA,NA,NA,ONSHORE,Small,31.87,76488.0,111545.0,11286,1,1,138548.47,6.55
Nigeria,4.7849,5.6506,0.0,2013,0.0,OIL,Atala,NA,ONSHORE,Small,0.0,0.0,0.0,11286,1,1,143266.91,-2.2
Nigeria,4.7293,7.1187,0.003,2013,0.31,OIL,Dawes Island,NA,ONSHORE,Small,3.21,7704.0,11235.0,11286,1,1,143266.91,-2.2
Nigeria,6.6891,6.9279,0.015,2013,1.462,NA,NA,NA,ONSHORE,Small,15.11,36264.0,52885.0,11286,1,1,143266.91,-2.2
Nigeria,4.4234,7.1551,0.084,2015,8.143,OIL,NLNG,NA,ONSHORE,Medium,84.16,201984.0,294560.0,11286,1,1,144991.55,1.49
Nigeria,6.4179,2.9892,0.002,2013,0.152,NA,NA,NA,ONSHORE,Small,1.57,3768.0,5495.0,11286,1,1,143266.91,-2.2
Nigeria,4.4155,7.14,0.034,2013,3.325,NA,NLNG,NA,OFFSHORE,Small,34.37,82488.0,120295.0,11286,1,2,143266.91,-2.2
